" Spectrum" ," Sample" ," User" ," Live time" ," Real time" ," Excitation" ," Throughput" ," Mg-Ka Chi2" ," Mg-Ka Area" ," Mg-Ka AreaStd" ," Mg-Ka cps" ," Mg-Ka cpsStd" ," Al-Ka Chi2" ," Al-Ka Area" ," Al-Ka AreaStd" ," Al-Ka cps" ," Al-Ka cpsStd" ," Si-Ka Chi2" ," Si-Ka Area" ," Si-Ka AreaStd" ," Si-Ka cps" ," Si-Ka cpsStd" ," P -Ka Chi2" ," P -Ka Area" ," P -Ka AreaStd" ," P -Ka cps" ," P -Ka cpsStd" ," S -Ka Chi2" ," S -Ka Area" ," S -Ka AreaStd" ," S -Ka cps" ," S -Ka cpsStd" ," Cl-Ka Chi2" ," Cl-Ka Area" ," Cl-Ka AreaStd" ," Cl-Ka cps" ," Cl-Ka cpsStd" ," Ar-Ka Chi2" ," Ar-Ka Area" ," Ar-Ka AreaStd" ," Ar-Ka cps" ," Ar-Ka cpsStd" ," K -Ka Chi2" ," K -Ka Area" ," K -Ka AreaStd" ," K -Ka cps" ," K -Ka cpsStd" ," Ca-Ka Chi2" ," Ca-Ka Area" ," Ca-Ka AreaStd" ," Ca-Ka cps" ," Ca-Ka cpsStd" ," Ti-Ka Chi2" ," Ti-Ka Area" ," Ti-Ka AreaStd" ," Ti-Ka cps" ," Ti-Ka cpsStd" ," V -Ka Chi2" ," V -Ka Area" ," V -Ka AreaStd" ," V -Ka cps" ," V -Ka cpsStd" ," Cr-Ka Chi2" ," Cr-Ka Area" ," Cr-Ka AreaStd" ," Cr-Ka cps" ," Cr-Ka cpsStd" ," Mn-Ka Chi2" ," Mn-Ka Area" ," Mn-Ka AreaStd" ," Mn-Ka cps" ," Mn-Ka cpsStd" ," Fe-Ka Chi2" ," Fe-Ka Area" ," Fe-Ka AreaStd" ," Fe-Ka cps" ," Fe-Ka cpsStd" ," Co-Ka Chi2" ," Co-Ka Area" ," Co-Ka AreaStd" ," Co-Ka cps" ," Co-Ka cpsStd" ," Ni-Ka Chi2" ," Ni-Ka Area" ," Ni-Ka AreaStd" ," Ni-Ka cps" ," Ni-Ka cpsStd" ," Cu-Ka Chi2" ," Cu-Ka Area" ," Cu-Ka AreaStd" ," Cu-Ka cps" ," Cu-Ka cpsStd" ," Rh-La-Inc Chi2" ," Rh-La-Inc Area" ," Rh-La-Inc AreaStd" ," Rh-La-Inc cps" ," Rh-La-Inc cpsStd" ," Rh-La-Coh Chi2" ," Rh-La-Coh Area" ," Rh-La-Coh AreaStd" ," Rh-La-Coh cps" ," Rh-La-Coh cpsStd" ," Ba-La Chi2" ," Ba-La Area" ," Ba-La AreaStd" ," Ba-La cps" ," Ba-La cpsStd" 
MI18-L8-B!0!0! 800.0!2019-04-17!13-14-43!15!10!1500!800.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 800.0,800.0,15,19,XRay Tube Generator,1.11E+05,0.5,384,38,25.6,2.5,2.4,9094,136,606.2,9.1,7.3,126938,416,8462.52,27.74,3.4,624,77,41.6,5.1,2.4,10207,137,680.5,9.1,4.8,4903,251,326.84,16.76,1.5,-474,309,-31.63,20.60,9.8,60396,290,4026.42,19.35,1.2,31291,242,2086.09,16.14,1.1,25280,329,1685.37,21.92,0.5,1080,233,72.01,15.51,0.4,1387,226,92.47,15.07,0.4,4860,244,323.98,16.27,4.5,376879,665,25125.26,44.33,19.4,6184,268,412.26,17.84,0.3,657,223,43.79,14.88,1.9,578,227,38.55,15.16,5.9,1354,181,90.27,12.08,5.9,113840,416,7589.33,27.75,1.9,1531,230,102.07,15.34
MI18-L8-B!0!0! 802.0!2019-04-17!13-15-13!15!10!1500!802.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 802.0,802.0,15,19,XRay Tube Generator,1.09E+05,0.5,362,37,24.1,2.4,2.7,6658,91,443.9,6.0,8.9,112206,335,7480.43,22.36,0.3,535,58,35.7,3.9,4.0,11035,139,735.6,9.3,5.2,4411,207,294.08,13.80,1.1,49,191,3.27,12.73,14.0,45795,263,3053.01,17.51,1.5,25121,229,1674.72,15.27,0.6,19060,242,1270.70,16.16,0.4,1063,215,70.85,14.36,0.2,1025,222,68.34,14.78,0.5,5157,244,343.83,16.25,4.6,385391,655,25692.70,43.70,19.0,6310,267,420.64,17.82,0.6,727,227,48.45,15.12,2.9,836,218,55.71,14.53,0.0,-1261,1,-84.035,0.037,4.1,110448,361,7363.23,24.06,0.7,1292,166,86.16,11.06
MI18-L8-B!0!0! 804.0!2019-04-17!13-15-43!15!10!1500!804.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 804.0,804.0,15,19,XRay Tube Generator,1.10E+05,0.2,320,36,21.3,2.4,1.4,7253,94,483.5,6.3,11.0,122407,350,8160.44,23.36,0.3,682,60,45.5,4.0,3.1,11514,141,767.6,9.4,5.7,4525,243,301.68,16.21,1.0,-264,313,-17.59,20.85,14.9,46969,266,3131.30,17.71,0.9,26122,231,1741.47,15.38,1.4,19980,319,1331.98,21.25,0.4,1010,232,67.31,15.44,0.6,1383,227,92.17,15.15,0.5,5452,247,363.49,16.47,3.3,387728,674,25848.52,44.94,15.4,6368,271,424.52,18.07,0.4,636,226,42.39,15.07,1.6,893,231,59.57,15.42,0.0,-339,1,-22.612,0.037,4.5,109509,407,7300.63,27.16,1.5,1156,229,77.09,15.24
MI18-L8-B!0!0! 806.0!2019-04-17!13-16-12!15!10!1500!806.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 806.0,806.0,15,19,XRay Tube Generator,1.07E+05,0.4,276,36,18.4,2.4,1.3,7626,96,508.4,6.4,10.7,124539,353,8302.61,23.55,0.4,559,58,37.3,3.9,1.9,8317,129,554.5,8.6,3.1,4506,242,300.38,16.10,1.0,242,310,16.15,20.69,12.8,46246,264,3083.07,17.59,0.8,26273,230,1751.52,15.33,0.6,18895,316,1259.65,21.06,0.5,1295,232,86.34,15.46,0.4,1412,227,94.16,15.12,0.5,4913,245,327.51,16.34,4.5,351156,648,23410.43,43.18,20.7,5933,268,395.51,17.84,0.4,796,227,53.06,15.10,1.1,860,232,57.31,15.44,0.0,255,1,17.024,0.037,2.7,107625,404,7174.97,26.94,1.3,1647,228,109.81,15.21
MI18-L8-B!0!0! 808.0!2019-04-17!13-16-44!15!10!1500!808.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 808.0,808.0,15,19,XRay Tube Generator,1.05E+05,0.5,320,38,21.3,2.5,1.5,6268,89,417.9,6.0,9.9,108116,330,7207.72,21.97,1.0,576,56,38.4,3.7,4.6,6028,118,401.9,7.9,4.3,4466,244,297.76,16.27,1.0,871,314,58.04,20.91,9.3,39990,252,2665.97,16.78,0.9,24064,227,1604.28,15.10,1.6,16789,313,1119.28,20.89,0.7,939,232,62.59,15.49,0.6,1176,229,78.40,15.24,0.5,5408,249,360.52,16.58,3.4,347526,647,23168.41,43.14,14.2,5586,270,372.43,18.02,0.4,490,229,32.68,15.27,1.3,980,231,65.32,15.42,0.0,-108,1,-7.202,0.037,5.7,109729,408,7315.24,27.18,1.1,1120,229,74.65,15.25
MI18-L8-B!0!0! 810.0!2019-04-17!13-17-13!15!10!1500!810.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 810.0,810.0,15,19,XRay Tube Generator,1.16E+05,1.1,433,39,28.9,2.6,1.9,9391,107,626.1,7.1,9.6,120697,348,8046.49,23.23,0.3,677,61,45.1,4.1,2.5,6087,119,405.8,7.9,4.3,4741,208,316.05,13.86,2.3,-240,190,-16.01,12.68,14.3,61478,291,4098.50,19.40,1.1,33152,247,2210.11,16.44,0.9,25840,257,1722.66,17.11,1.7,1323,218,88.23,14.51,0.4,1894,222,126.25,14.77,0.6,9632,253,642.13,16.88,4.5,440425,693,29361.68,46.19,22.9,6781,268,452.10,17.88,0.2,709,222,47.24,14.81,2.2,1248,215,83.21,14.30,3.6,1328,441,88.55,29.37,6.1,111438,362,7429.20,24.15,0.7,1828,170,121.84,11.34
MI18-L8-B!0!0! 812.0!2019-04-17!13-17-43!15!10!1500!812.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 812.0,812.0,15,19,XRay Tube Generator,1.18E+05,0.6,432,39,28.8,2.6,2.0,10217,110,681.1,7.3,10.0,122711,351,8180.71,23.40,0.4,668,60,44.5,4.0,4.7,6028,120,401.9,8.0,4.9,4484,245,298.90,16.34,1.6,-680,314,-45.33,20.96,11.7,69410,306,4627.35,20.38,1.5,34711,250,2314.06,16.68,0.8,27270,335,1817.97,22.32,0.6,1403,236,93.50,15.72,0.8,1972,225,131.50,15.02,0.8,11794,258,786.29,17.20,5.2,454549,717,30303.29,47.80,25.0,7290,272,485.98,18.11,0.6,651,221,43.39,14.72,2.5,996,226,66.37,15.08,0.0,-2260,1,-150.677,0.037,3.0,113664,414,7577.61,27.61,1.1,1999,233,133.27,15.53
MI18-L8-B!0!0! 814.0!2019-04-17!13-18-13!15!10!1500!814.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 814.0,814.0,15,19,XRay Tube Generator,1.15E+05,0.2,356,38,23.7,2.5,1.9,9579,107,638.6,7.1,11.1,112067,336,7471.14,22.37,0.5,534,58,35.6,3.9,4.7,5895,119,393.0,7.9,3.6,5095,249,339.64,16.63,1.5,-343,316,-22.89,21.08,15.9,66321,300,4421.38,19.99,1.5,36992,256,2466.15,17.04,1.0,31454,344,2096.92,22.95,0.7,1861,239,124.09,15.92,1.2,1765,226,117.65,15.07,0.6,7362,249,490.79,16.58,4.3,421597,696,28106.48,46.37,21.8,6488,270,432.53,18.00,0.5,735,223,49.02,14.88,0.8,1153,225,76.86,15.01,0.0,-2057,1,-137.116,0.037,2.3,116092,419,7739.44,27.92,1.1,1949,236,129.94,15.72
MI18-L8-B!0!0! 816.0!2019-04-17!13-18-42!15!10!1500!816.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 816.0,816.0,15,19,XRay Tube Generator,1.18E+05,0.5,465,39,31.0,2.6,2.1,10430,111,695.3,7.4,10.5,123060,351,8203.97,23.43,0.9,653,60,43.5,4.0,8.3,5967,119,397.8,7.9,3.0,5143,248,342.85,16.56,2.1,-692,317,-46.14,21.13,14.1,71686,311,4779.07,20.70,1.2,33079,248,2205.25,16.53,0.5,29922,341,1994.77,22.77,0.8,1149,238,76.63,15.88,0.5,1922,228,128.12,15.20,0.5,8655,253,577.03,16.86,5.4,447587,713,29839.10,47.54,21.8,7065,272,470.98,18.16,1.0,523,222,34.90,14.79,1.7,967,226,64.44,15.07,0.0,4484,1,298.955,0.037,2.6,116917,420,7794.46,27.97,1.6,2157,236,143.83,15.73
MI18-L8-B!0!0! 818.0!2019-04-17!13-19-14!15!10!1500!818.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 818.0,818.0,15,19,XRay Tube Generator,1.10E+05,0.4,381,38,25.4,2.6,0.9,8241,100,549.4,6.7,10.6,111194,335,7412.93,22.30,0.8,631,60,42.1,4.0,10.5,5427,117,361.8,7.8,4.2,4603,250,306.86,16.64,2.0,-832,316,-55.47,21.05,12.1,53868,280,3591.23,18.66,1.2,28806,239,1920.41,15.96,0.8,22684,327,1512.24,21.77,0.6,1411,236,94.05,15.73,0.2,1030,228,68.64,15.18,0.5,5812,249,387.45,16.58,3.7,367681,661,24512.05,44.09,17.9,6065,271,404.32,18.10,0.5,353,228,23.51,15.22,1.0,1051,230,70.05,15.36,0.0,-2602,1,-173.443,0.037,4.8,117073,420,7804.86,28.00,1.4,1386,232,92.37,15.47
MI18-L8-B!0!0! 820.0!2019-04-17!13-19-43!15!10!1500!820.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 820.0,820.0,15,19,XRay Tube Generator,1.09E+05,0.4,285,37,19.0,2.5,0.4,8357,100,557.2,6.7,7.8,112604,336,7506.93,22.43,0.2,595,58,39.7,3.9,8.5,5220,115,348.0,7.7,3.2,4904,248,326.90,16.56,1.3,-407,313,-27.13,20.88,11.0,56246,282,3749.71,18.78,0.6,30419,241,2027.95,16.05,1.1,25155,331,1676.98,22.08,0.4,1264,235,84.29,15.67,0.7,1428,227,95.21,15.12,0.3,5916,247,394.43,16.46,5.1,369961,661,24664.05,44.07,26.4,6248,269,416.56,17.92,0.5,1029,226,68.61,15.09,0.9,1378,229,91.88,15.24,0.0,-1179,1,-78.628,0.037,2.9,115834,418,7722.29,27.86,1.5,1733,233,115.51,15.52
MI18-L8-B!0!0! 822.0!2019-04-17!13-20-13!15!10!1500!822.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 822.0,822.0,15,19,XRay Tube Generator,1.10E+05,1.0,268,39,17.9,2.6,1.0,8760,105,584.0,7.0,10.6,112733,338,7515.56,22.54,0.6,730,64,48.7,4.2,6.9,4147,114,276.5,7.6,4.8,4842,249,322.80,16.60,2.1,-235,317,-15.69,21.13,11.4,62013,300,4134.21,20.01,1.1,31522,253,2101.44,16.89,0.9,26902,333,1793.48,22.21,0.6,1031,237,68.76,15.82,0.5,997,239,66.46,15.93,0.9,5934,259,395.57,17.26,3.9,375240,688,25016.03,45.89,21.3,4719,286,314.58,19.09,1.3,-1072,244,-71.48,16.30,0.5,69,233,4.61,15.55,3.4,19132,1272,1275.46,84.78,6.0,116039,419,7735.92,27.95,1.4,1252,246,83.50,16.42
MI18-L8-B!0!0! 824.0!2019-04-17!13-20-44!15!10!1500!824.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 824.0,824.0,15,19,XRay Tube Generator,1.05E+05,0.2,234,36,15.6,2.4,0.7,6314,90,420.9,6.0,6.6,95497,311,6366.47,20.70,0.5,505,56,33.6,3.7,7.5,4296,109,286.4,7.3,2.3,4544,251,302.90,16.71,1.6,678,318,45.21,21.23,11.3,40735,254,2715.70,16.92,1.0,24845,229,1656.32,15.23,1.1,16874,315,1124.94,21.01,0.2,962,234,64.13,15.57,0.3,1314,230,87.61,15.30,0.3,5308,249,353.89,16.61,3.6,333912,638,22260.77,42.56,20.2,5754,272,383.62,18.13,0.2,812,232,54.10,15.47,1.3,1131,231,75.39,15.43,0.0,-1982,1,-132.134,0.037,2.6,116069,419,7737.94,27.94,1.7,1289,230,85.96,15.36
MI18-L8-B!0!0! 826.0!2019-04-17!13-21-16!15!10!1500!826.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 826.0,826.0,15,19,XRay Tube Generator,1.11E+05,0.8,281,35,18.7,2.4,0.4,5548,84,369.9,5.6,9.7,94007,308,6267.14,20.54,0.3,517,58,34.4,3.9,5.9,5419,116,361.3,7.8,3.8,4448,251,296.50,16.76,2.1,450,318,30.03,21.20,12.9,35442,243,2362.81,16.17,0.8,25230,229,1681.98,15.28,1.7,16709,315,1113.95,20.99,0.9,1021,234,68.06,15.61,0.6,1681,230,112.09,15.35,0.7,6428,252,428.55,16.82,4.6,414628,695,27641.89,46.31,25.5,7110,277,473.97,18.44,0.6,941,230,62.70,15.31,1.1,1055,229,70.30,15.27,1.0,-16,1,-1.042,0.037,4.7,115695,419,7712.99,27.93,2.1,1174,230,78.25,15.35
MI18-L8-B!0!0! 828.0!2019-04-17!13-21-46!15!10!1500!828.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 828.0,828.0,15,19,XRay Tube Generator,1.13E+05,0.8,320,37,21.3,2.5,1.9,5366,83,357.7,5.6,9.5,93621,307,6241.43,20.50,1.0,569,57,37.9,3.8,6.6,6939,123,462.6,8.2,2.2,4620,252,308.01,16.79,1.3,729,319,48.59,21.26,9.3,35004,241,2333.62,16.08,1.1,23746,225,1583.07,15.01,0.9,14475,309,964.97,20.63,0.5,809,233,53.92,15.55,1.0,1254,229,83.63,15.29,0.5,8483,258,565.54,17.17,4.9,439172,712,29278.15,47.44,24.7,6913,278,460.84,18.55,0.5,974,230,64.93,15.33,0.7,1269,229,84.57,15.30,0.0,-1304,1,-86.943,0.037,2.2,116359,420,7757.25,28.00,1.5,1369,229,91.24,15.27
MI18-L8-B!0!0! 830.0!2019-04-17!13-22-15!15!10!1500!830.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 830.0,830.0,15,19,XRay Tube Generator,1.21E+05,0.5,475,38,31.7,2.5,1.2,7528,96,501.9,6.4,10.9,99819,317,6654.58,21.15,0.9,722,63,48.1,4.2,9.9,5450,121,363.3,8.1,4.4,4703,218,313.54,14.54,1.3,182,210,12.14,14.00,10.4,51297,274,3419.77,18.26,1.5,31463,244,2097.51,16.26,1.1,24193,269,1612.89,17.93,0.4,1409,224,93.91,14.93,0.5,1522,226,101.46,15.08,0.5,11064,262,737.62,17.45,7.0,518922,748,34594.82,49.88,31.5,7775,278,518.37,18.56,0.9,634,226,42.23,15.06,1.1,838,218,55.88,14.54,4.9,-72,81,-4.8,5.4,6.0,116557,379,7770.47,25.28,1.2,1816,183,121.09,12.18
MI18-L8-B!0!0! 832.0!2019-04-17!13-22-47!15!10!1500!832.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 832.0,832.0,15,19,XRay Tube Generator,1.11E+05,0.5,318,37,21.2,2.5,0.7,6279,89,418.6,5.9,9.8,103898,324,6926.56,21.58,0.3,682,60,45.5,4.0,9.1,6585,121,439.0,8.1,2.5,4378,249,291.85,16.63,2.0,670,319,44.67,21.27,9.4,36104,244,2406.93,16.26,0.6,25570,230,1704.66,15.33,0.6,15307,311,1020.46,20.72,0.8,929,234,61.96,15.60,0.5,1376,231,91.72,15.37,1.1,9265,259,617.64,17.27,4.8,402049,687,26803.29,45.80,20.6,6385,277,425.69,18.45,0.6,399,231,26.63,15.38,1.0,1111,233,74.05,15.53,0.0,-2496,1,-166.412,0.037,3.1,115345,418,7689.69,27.88,2.1,1080,229,71.98,15.29
MI18-L8-B!0!0! 834.0!2019-04-17!13-23-16!15!10!1500!834.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 834.0,834.0,15,19,XRay Tube Generator,1.15E+05,1.0,305,36,20.3,2.4,1.2,6275,89,418.4,5.9,8.8,99183,316,6612.23,21.08,0.3,733,60,48.9,4.0,10.2,5830,117,388.7,7.8,2.1,4367,207,291.15,13.80,1.6,958,194,63.85,12.95,7.0,41127,253,2741.82,16.84,0.7,27033,232,1802.19,15.50,1.1,17458,241,1163.86,16.05,0.6,632,217,42.13,14.46,0.6,1335,225,89.03,15.02,1.0,11669,262,777.96,17.47,3.9,453820,704,30254.67,46.93,21.9,6752,275,450.15,18.32,0.3,363,229,24.17,15.27,1.2,860,218,57.32,14.56,0.0,-137,1,-9.147,0.037,3.1,113385,364,7558.98,24.29,1.9,1417,167,94.47,11.10
MI18-L8-B!0!0! 836.0!2019-04-17!13-23-46!15!10!1500!836.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 836.0,836.0,15,19,XRay Tube Generator,1.16E+05,0.6,334,37,22.2,2.5,0.8,6669,91,444.6,6.1,9.1,95989,311,6399.26,20.75,0.8,693,60,46.2,4.0,5.2,4775,112,318.3,7.5,2.3,4074,206,271.61,13.72,1.2,1291,194,86.08,12.97,12.0,49641,270,3309.42,18.01,0.8,29966,240,1997.72,16.01,0.9,21761,250,1450.72,16.68,0.5,1385,218,92.35,14.55,1.3,1316,223,87.72,14.89,0.9,9395,255,626.35,17.03,5.1,471418,714,31427.86,47.61,24.0,7003,273,466.87,18.22,0.9,704,225,46.92,15.03,1.5,1350,216,89.97,14.42,0.0,-2311,1,-154.041,0.037,2.8,112470,363,7497.98,24.21,0.7,1705,169,113.65,11.29
MI18-L8-B!0!0! 838.0!2019-04-17!13-24-18!15!10!1500!838.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 838.0,838.0,15,19,XRay Tube Generator,1.15E+05,0.6,339,37,22.6,2.5,2.8,6275,89,418.3,5.9,10.9,92491,306,6166.07,20.38,0.5,661,59,44.0,4.0,7.6,4625,112,308.4,7.5,3.7,4174,206,278.27,13.75,1.3,607,193,40.48,12.89,12.4,44205,259,2946.97,17.28,1.1,25623,230,1708.22,15.36,0.3,19399,245,1293.29,16.34,0.7,998,219,66.52,14.57,0.7,1316,225,87.73,15.03,0.4,8355,255,556.97,17.01,5.3,465946,712,31063.04,47.44,25.9,7125,275,475.00,18.35,0.6,475,228,31.63,15.19,1.4,1090,218,72.65,14.56,0.0,1134,1,75.587,0.037,5.0,112604,363,7506.92,24.21,1.0,1199,168,79.92,11.20
MI18-L8-B!0!0! 840.0!2019-04-17!13-24-47!15!10!1500!840.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 840.0,840.0,15,19,XRay Tube Generator,1.12E+05,1.1,323,36,21.6,2.4,1.2,6194,88,413.0,5.9,10.8,95483,310,6365.53,20.69,0.5,700,63,46.7,4.2,9.3,4982,122,332.2,8.1,2.4,4339,215,289.25,14.30,1.1,812,210,54.14,14.01,9.9,41305,254,2753.65,16.95,0.9,23945,227,1596.31,15.15,0.6,17030,254,1135.31,16.93,0.7,1322,221,88.12,14.75,0.7,1592,227,106.15,15.14,0.2,7505,254,500.34,16.96,4.7,426374,689,28424.95,45.93,25.7,7163,275,477.52,18.33,0.4,827,230,55.13,15.31,1.4,1338,223,89.18,14.86,3.1,-243,112,-16.2,7.5,3.3,111767,372,7451.12,24.79,0.8,1364,178,90.91,11.87
MI18-L8-B!0!0! 842.0!2019-04-17!13-25-17!15!10!1500!842.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 842.0,842.0,15,19,XRay Tube Generator,1.14E+05,0.6,326,37,21.7,2.5,1.6,6393,90,426.2,6.0,7.5,92192,305,6146.14,20.33,0.1,740,59,49.4,4.0,6.9,4572,111,304.8,7.4,1.5,3642,203,242.80,13.54,1.7,1489,194,99.29,12.90,16.4,48106,266,3207.07,17.75,1.0,25410,230,1693.97,15.32,1.3,18575,242,1238.33,16.15,0.3,1208,218,80.51,14.52,0.7,1339,226,89.29,15.06,0.2,11201,262,746.73,17.44,5.5,460205,708,30680.36,47.17,26.1,7317,273,487.79,18.21,0.5,1384,227,92.26,15.12,2.0,1097,217,73.15,14.44,0.0,-1754,1,-116.943,0.037,2.4,109934,359,7328.96,23.94,1.4,1333,167,88.84,11.12
MI18-L8-B!0!0! 844.0!2019-04-17!13-25-46!15!10!1500!844.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 844.0,844.0,15,19,XRay Tube Generator,1.17E+05,1.0,305,36,20.4,2.4,2.2,6387,91,425.8,6.0,6.6,86007,296,5733.77,19.72,0.5,990,62,66.0,4.2,7.5,3743,107,249.5,7.1,2.3,4453,246,296.85,16.40,0.9,1284,319,85.60,21.23,11.0,60497,291,4033.12,19.41,1.1,28591,239,1906.07,15.94,1.6,25748,334,1716.56,22.26,0.6,1298,238,86.51,15.86,0.1,1852,228,123.45,15.17,0.4,12057,263,803.80,17.52,5.5,485703,739,32380.19,49.26,27.9,7021,276,468.06,18.38,0.8,587,223,39.13,14.84,1.1,1069,221,71.26,14.76,0.0,-2406,1,-160.413,0.037,3.5,109904,409,7326.95,27.28,1.2,1727,235,115.16,15.66
MI18-L8-B!0!0! 846.0!2019-04-17!13-26-16!15!10!1500!846.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 846.0,846.0,15,19,XRay Tube Generator,1.14E+05,1.7,343,36,22.9,2.4,2.5,5750,85,383.3,5.7,7.4,78894,283,5259.60,18.87,0.3,950,61,63.3,4.1,10.0,3396,106,226.4,7.1,1.8,4208,249,280.51,16.63,1.4,1012,319,67.50,21.27,12.3,47841,269,3189.37,17.90,1.5,25843,233,1722.90,15.54,1.0,22773,329,1518.22,21.96,0.5,1258,238,83.85,15.89,0.3,1534,230,102.24,15.34,0.7,6497,253,433.15,16.85,5.1,457206,722,30480.41,48.11,26.2,7049,277,469.91,18.47,0.7,804,227,53.58,15.10,1.3,1188,224,79.20,14.95,0.0,-2464,1,-164.240,0.037,3.7,111319,413,7421.24,27.51,1.2,1799,235,119.94,15.67
MI18-L8-B!0!0! 848.0!2019-04-17!13-26-48!15!10!1500!848.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 848.0,848.0,15,19,XRay Tube Generator,1.16E+05,0.4,309,36,20.6,2.4,1.4,4798,80,319.9,5.3,7.8,69434,266,4628.94,17.74,0.7,975,62,65.0,4.1,9.3,2855,104,190.4,6.9,2.2,4232,207,282.12,13.80,2.1,1377,197,91.79,13.13,13.8,41274,256,2751.59,17.06,0.7,24024,229,1601.61,15.26,1.0,19632,248,1308.83,16.50,1.1,1010,221,67.37,14.72,0.6,1332,228,88.80,15.17,1.2,6840,254,455.98,16.94,6.8,500556,734,33370.43,48.93,29.6,7894,278,526.29,18.57,0.8,526,227,35.09,15.15,0.8,1098,218,73.22,14.52,0.0,1203,1,80.181,0.037,3.4,111818,363,7454.52,24.20,1.1,1346,170,89.76,11.32
MI18-L8-B!0!0! 850.0!2019-04-17!13-27-17!15!10!1500!850.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 850.0,850.0,15,19,XRay Tube Generator,1.19E+05,0.3,274,35,18.3,2.4,1.4,4753,80,316.9,5.3,7.6,70429,268,4695.26,17.88,1.3,1052,64,70.1,4.2,8.1,3026,105,201.7,7.0,3.0,4238,208,282.52,13.84,1.1,1142,196,76.14,13.09,11.1,39567,251,2637.78,16.76,1.5,23693,228,1579.51,15.18,0.7,18671,246,1244.72,16.39,0.3,1385,221,92.34,14.75,0.6,1512,228,100.77,15.19,0.4,7971,257,531.43,17.12,6.1,533195,754,35546.35,50.29,32.7,8329,281,555.30,18.74,0.3,674,227,44.95,15.12,1.3,1402,217,93.46,14.47,0.0,-1858,1,-123.877,0.037,3.3,113515,365,7567.70,24.33,1.3,1298,169,86.52,11.29
MI18-L8-B!0!0! 852.0!2019-04-17!13-27-47!15!10!1500!852.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 852.0,852.0,15,19,XRay Tube Generator,1.17E+05,1.2,255,35,17.0,2.4,0.9,3717,73,247.8,4.8,8.7,59967,248,3997.79,16.56,0.6,863,61,57.6,4.1,9.9,2674,103,178.3,6.8,2.6,4199,260,279.96,17.30,1.5,1692,327,112.77,21.80,12.4,35411,246,2360.74,16.41,1.4,22494,227,1499.59,15.14,1.4,17549,322,1169.91,21.44,0.3,1231,239,82.07,15.93,0.9,1835,233,122.35,15.54,0.5,7548,259,503.20,17.25,5.9,523891,765,34926.04,51.03,29.3,7990,285,532.66,19.00,0.6,776,228,51.72,15.21,0.8,1189,222,79.27,14.77,0.0,3361,1,224.040,0.037,4.6,112857,419,7523.82,27.96,1.3,1199,235,79.95,15.69
